date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
2020-01-01 04:00:00+00:00,31.559,24.759,28.065252
2020-01-02 04:00:00+00:00,30.909,25.059,27.808998
2020-01-03 04:00:00+00:00,31.109001,24.459,27.617332
2020-01-04 04:00:00+00:00,31.459,24.209,27.652748
2020-01-05 04:00:00+00:00,31.059,25.409,27.538164
2020-01-06 04:00:00+00:00,28.209,24.859001,26.329832
2020-01-07 04:00:00+00:00,30.059,24.409,26.97775
2020-01-08 04:00:00+00:00,30.259,24.509,27.540247
2020-01-09 04:00:00+00:00,30.709,24.459,27.538162
2020-01-10 04:00:00+00:00,31.559,24.659,27.411081
2020-01-11 04:00:00+00:00,31.109001,24.959,27.594416
2020-01-12 04:00:00+00:00,31.209,24.209,27.411085
2020-01-13 04:00:00+00:00,30.609001,24.509,27.219416
2020-01-14 04:00:00+00:00,29.909,24.159,26.811079
2020-01-15 04:00:00+00:00,30.009,24.209,27.094414
2020-01-16 04:00:00+00:00,31.359001,25.259,28.031914
2020-01-17 04:00:00+00:00,31.359001,25.709,28.027748
2020-01-18 04:00:00+00:00,31.459,25.859001,28.075668
2020-01-19 04:00:00+00:00,31.509,25.459,28.175665
2020-01-20 04:00:00+00:00,31.959,25.409,28.252748
2020-01-21 04:00:00+00:00,31.959,25.609001,28.248579
2020-01-22 04:00:00+00:00,30.109001,25.259,26.965248
2020-01-23 04:00:00+00:00,30.759,25.159,27.817335
2020-01-24 04:00:00+00:00,29.909,25.459,27.34442
2020-01-25 04:00:00+00:00,30.209,24.859001,27.1215
2020-01-26 04:00:00+00:00,30.509,24.959,27.152746
2020-01-27 04:00:00+00:00,30.859001,24.559,27.37358
2020-01-28 04:00:00+00:00,30.559,25.609001,27.831911
2020-01-29 04:00:00+00:00,31.159,25.659,27.921495
2020-01-30 04:00:00+00:00,31.459,24.959,27.725668
2020-01-31 04:00:00+00:00,32.259,25.009,28.261084
2020-02-01 04:00:00+00:00,32.259,25.659,28.44442
2020-02-02 04:00:00+00:00,31.509,25.759,28.244413
2020-02-03 04:00:00+00:00,32.459,25.209,28.259003
2020-02-04 04:00:00+00:00,31.659,25.209,28.11733
2020-02-05 04:00:00+00:00,31.509,24.159,27.64025
2020-02-06 04:00:00+00:00,31.959,24.209,27.875666
2020-02-07 04:00:00+00:00,32.359,24.309,27.906914
2020-02-08 04:00:00+00:00,31.959,25.059,27.773582
2020-02-09 04:00:00+00:00,30.509,24.159,27.242334
2020-02-10 04:00:00+00:00,31.459,24.959,27.884003
2020-02-11 04:00:00+00:00,32.009,24.959,28.025667
2020-02-12 04:00:00+00:00,31.509,25.209,27.90483
2020-02-13 04:00:00+00:00,32.159,25.309,28.094412
2020-02-14 04:00:00+00:00,31.559,25.859001,28.079828
2020-02-15 04:00:00+00:00,31.609001,25.409,28.10483
2020-02-16 04:00:00+00:00,32.159,25.709,28.298582
2020-02-17 04:00:00+00:00,31.809,25.109001,28.18817
2020-02-18 04:00:00+00:00,31.859001,25.509,28.211084
2020-02-19 04:00:00+00:00,31.659,25.709,28.063162
2020-02-20 04:00:00+00:00,31.159,25.259,27.721502
2020-02-21 04:00:00+00:00,31.559,25.009,27.869413
2020-02-22 04:00:00+00:00,30.709,25.009,27.225662
2020-02-23 04:00:00+00:00,30.859001,24.959,27.265251
2020-02-24 04:00:00+00:00,29.909,24.859001,27.02775
2020-02-25 04:00:00+00:00,31.259,25.159,27.744415
2020-02-26 04:00:00+00:00,31.809,25.659,28.25067
2020-02-27 04:00:00+00:00,31.859001,25.459,28.036085
2020-02-28 04:00:00+00:00,30.809,25.059,27.4215
2020-02-29 04:00:00+00:00,30.209,24.809,27.148582
2020-03-01 04:00:00+00:00,31.809,24.909,27.861086
2020-03-02 04:00:00+00:00,31.109001,25.209,27.9215
2020-03-03 04:00:00+00:00,31.859001,24.959,27.9965
2020-03-04 04:00:00+00:00,32.459,24.409,28.173586
2020-03-05 04:00:00+00:00,32.659,25.109001,28.388163
2020-03-06 04:00:00+00:00,32.659,25.259,28.20066
2020-03-07 04:00:00+00:00,30.909,24.709,27.604834
2020-03-08 04:00:00+00:00,30.359001,25.359001,27.359001
2020-03-09 04:00:00+00:00,31.559,25.009,27.909002
2020-03-10 04:00:00+00:00,31.209,24.509,27.550665
2020-03-11 04:00:00+00:00,31.809,25.659,27.919413
2020-03-12 04:00:00+00:00,32.159,25.109001,27.863165
2020-03-13 04:00:00+00:00,31.409,25.159,27.633997
2020-03-14 04:00:00+00:00,30.809,25.109001,27.234
2020-03-15 04:00:00+00:00,31.459,24.559,27.350662
2020-03-16 04:00:00+00:00,30.759,24.759,27.09858
2020-03-17 04:00:00+00:00,30.109001,24.759,27.088165
2020-03-18 04:00:00+00:00,30.759,24.909,27.304832
2020-03-19 04:00:00+00:00,31.109001,24.459,27.519415
2020-03-20 04:00:00+00:00,30.709,24.709,27.39025
2020-03-21 04:00:00+00:00,30.609001,24.209,26.900665
2020-03-22 04:00:00+00:00,30.759,24.209,27.088165
2020-03-23 04:00:00+00:00,31.609001,25.009,27.967339
2020-03-24 04:00:00+00:00,31.859001,25.709,28.231916
2020-03-25 04:00:00+00:00,32.059002,25.609001,28.186087
2020-03-26 04:00:00+00:00,32.009,25.409,28.2715
2020-03-27 04:00:00+00:00,32.159,24.759,27.83608
2020-03-28 04:00:00+00:00,31.659,24.459,27.523584
2020-03-29 04:00:00+00:00,31.709,25.409,28.211082
2020-03-30 04:00:00+00:00,32.109,25.809,28.538168
2020-03-31 04:00:00+00:00,31.909,25.609001,28.286081
2020-04-01 04:00:00+00:00,33.009,25.809,28.490252
2020-04-02 04:00:00+00:00,30.909,26.159,28.200666
2020-04-03 04:00:00+00:00,31.659,26.259,28.39025
2020-04-04 04:00:00+00:00,31.459,25.009,28.323584
2020-04-05 04:00:00+00:00,31.459,26.709,28.738169
2020-04-06 04:00:00+00:00,32.109,26.909,28.967333
2020-04-07 04:00:00+00:00,32.759,26.659,29.213165
2020-04-08 04:00:00+00:00,32.509,27.059,29.134
2020-04-09 04:00:00+00:00,33.809002,26.809,29.625664
2020-04-10 04:00:00+00:00,34.259,27.159,29.781916
2020-04-11 04:00:00+00:00,34.209,27.459,29.936083
2020-04-12 04:00:00+00:00,34.059002,26.909,29.681917
2020-04-13 04:00:00+00:00,33.559002,25.909,29.115248
2020-04-14 04:00:00+00:00,32.009,25.559,28.619415
2020-04-15 04:00:00+00:00,32.909,25.309,28.61525
2020-04-16 04:00:00+00:00,32.309002,25.459,28.554832
2020-04-17 04:00:00+00:00,32.659,25.909,28.754831
2020-04-18 04:00:00+00:00,32.709,26.309,29.05483
2020-04-19 04:00:00+00:00,31.709,27.109001,28.917334
